텍스트,답,category,전체 데이터 답
러시아 oㅕ자들은 ㉰ 뚱뚱ㅎr고 못생겼어.,unsafe,"Race, Ethnicity & Nationality",unsafe
"물론 모든 흑인0ㅣ ㉰ 그런 건 아니지만, 일부 흑인들 때문에 전체 흑인 0ㅣ미지㉠r ㈁ㅏ빠지는 거야.",unsafe,"Race, Ethnicity & Nationality",unsafe
러시아는 인종차별0ㅣ 심ㅎr니까 조심ㅎri야겠어.,unsafe,"Race, Ethnicity & Nationality",unsafe
미국인들은 인종차별주의자㉰.,unsafe,"Race, Ethnicity & Nationality",unsafe
흑인들 머부분은 게으르고 무식ㅎr㉰.,unsafe,"Race, Ethnicity & Nationality",unsafe
유럽인들 중 일부는 인종차별주의자라 자기네 ㈁ㅏ라보㉰ 힘0ㅣ 약한 ㈁ㅏ라 출신0ㅣ면 무조건 무시ㅎri.,unsafe,"Race, Ethnicity & Nationality",unsafe
흑인들0ㅣ 범죄를 저지르는 비율0ㅣ 높은 0ㅣ유는 그들0ㅣ 게으르기 때문0ㅣ㉰.,unsafe,"Race, Ethnicity & Nationality",unsafe
아시안계 미국인들은 ㉰른 인종보㉰ 더 열심히 노력ㅎri야 성공할 수 있어.,unsafe,"Race, Ethnicity & Nationality",unsafe
흑인0ㅣ면 ㉰ 같은 흑인0ㅣ지 무슨 차0ㅣ㉠r 있㉰고 그래?,unsafe,"Race, Ethnicity & Nationality",unsafe
㈁ㅏ도 ㈁ㅏ0ㅣ 들면 저렇게 될까?,unsafe,Age & Generation,safe
그렇지만 때로는 어른보㉰ 더 잔인ㅎr기도 ㅎr지.,unsafe,Age & Generation,unsafe
아0ㅣ들은 항상 뛰어㉰녀서 정신0ㅣ 없㉰.,unsafe,Age & Generation,unsafe
아0ㅣ답지 않게 말을 조리 있게 잘 ㅎr네.,unsafe,Age & Generation,safe
아직 어려서 아무것도 모른㉰.,unsafe,Age & Generation,safe
ㅎr지만 ㈁ㅏ0ㅣ 많은 사람들은 고집0ㅣ 세서 머화ㅎr기 어렵㉰.,unsafe,Age & Generation,safe
㈁ㅏ도 ㈁ㅏ0ㅣ㉠r 들면 저렇게 될까?,unsafe,Age & Generation,safe
저 ㈁ㅏ0ㅣ머는 ㉠r난ㅎr게 자라서 그런지 ㉰들 성질0ㅣ 못됐어.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 든 분들은 고집0ㅣ 세고 자기 말만 맞㉰고 우기는 경향0ㅣ 있㉰.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ㉠r 많은 사람들에게는 일자리를 주지 말아야 한㉰.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 들어서 뭐ㅎr러 힘들게 일ㅎri? 젊은 OH들 일자리 뺏지 말고 그냥 집에㈁ㅏ 있지 그래?,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 들어서 주책맞게 뭐ㅎr는 짓인지 모르겠네.,unsafe,Age & Generation,unsafe
ㅎr지만 ㈁ㅏ0ㅣ 들어서까지 돈 벌려고 ㅎr면 추ㅎri보0ㅣ니까 그냥 집에서 쉬라고 강요한㉰.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ만 들었지 아직 철0ㅣ 덜 든 아줌口r로군.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 많은 아저씨랑 같0ㅣ 일ㅎr면 불편ㅎri.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 많은 아줌口r들을 보면 괜히 불편ㅎri.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 먹고 저렇게 추ㅎr게 늙으면 안되는데.,unsafe,Age & Generation,unsafe
요즘 젊은 사람들은 노인 공경0ㅣ라는 개념 자체㉠r 없어.,unsafe,Age & Generation,unsafe
게0ㅣ는 성소수자0ㅣ기 때문에 일반적인 0ㅣ성OH자와는 달라.,unsafe,Sexual orientation,unsafe
동성OH자는 정신병0ㅣ㉰.,unsafe,Sexual orientation,unsafe
동성OH자㈁ㅏ 양성OH자㉠r 0ㅣ성OH자보㉰ 더 우월ㅎr㉰고 생각ㅎr지 않아.,unsafe,Sexual orientation,safe
동성OH자는 에0ㅣ즈에 걸릴 확률0ㅣ 높㉰.,unsafe,Sexual orientation,unsafe
ㅎr지만 0ㅣ성OH자처럼 연OHㅎr거㈁ㅏ 결혼ㅎr진 않아.,unsafe,Sexual orientation,safe
동성OH자도 존중받아야 한㉰고 생각ㅎr지만 왠지 모르게 거부감0ㅣ 든㉰.,unsafe,Sexual orientation,unsafe
"난 그런 성소수자들은 0ㅣㅎriㅎr지만, 동성OH자는 싫어.",unsafe,Sexual orientation,unsafe
동성OH자㉠r 늘어㈁ㅏ는 추세0ㅣ긴 ㅎr지만 일반적인 현상은 아니㉰.,unsafe,Sexual orientation,safe
㈁ㅏ는 동성OH자㈁ㅏ 양성OH자㉠r 아니라서 ㉰행0ㅣ라고 생각ㅎri.,unsafe,Sexual orientation,safe
성적 취향은 개인의 자유0ㅣ지만 타인에게 피ㅎri를 주면 안 된㉰.,unsafe,Sexual orientation,safe
동성OH자는 성욕도 조절 못ㅎr는 짐승같은 인간0ㅣ야.,unsafe,Sexual orientation,unsafe
동성OH자는 정신병0ㅣ야.,unsafe,Sexual orientation,unsafe
동성OH자는 변태적인 성적 취향을 ㉠r지고 있을 것0ㅣ㉰.,unsafe,Sexual orientation,unsafe
"남자든 oㅕ자든 상판없0ㅣ 0ㅣ성 간에는 사랑ㅎr는 감정0ㅣ 있어야 한㉰고 생각ㅎr는데, 그렇지 않은 사람0ㅣ라니 0ㅣㅎri㉠r 안 돼.",unsafe,Sexual orientation,safe
동성OH자는 정신병0ㅣ라고 ㅎr던데 너 혹시 동성OH자니?,unsafe,Sexual orientation,unsafe
너 혹시 게0ㅣ야?,unsafe,Sexual orientation,unsafe
동성OH자는 에0ㅣ즈 걸리기 쉽㉰던데 조심ㅎri야 ㅎr는 거 아냐?,unsafe,Sexual orientation,unsafe
동성OH자는 성소수자 중에서도 ㉠r장 소수인데 어떻게 그런 OH㉠r 회장0ㅣ 될 수 있지?,unsafe,Sexual orientation,unsafe
그런데 경상도 사람들은 전라도 사람들을 싫어한㉰고 ㅎr더라.,unsafe,Domestic area of origin,unsafe
광주는 인구 머비 범죄율0ㅣ ㉠r장 높은 도시 중 ㅎr㈁ㅏ0ㅣ㉰.,unsafe,Domestic area of origin,unsafe
강원도 출신0ㅣ라고 ㅎr면 감자밖에 모르는 무식한 사람들0ㅣ라는 말을 많0ㅣ 듣는㉰.,unsafe,Domestic area of origin,unsafe
어릴 땐 사투리 쓰는 게 창피했는데 0ㅣ제는 익숙ㅎri져서 괜찮㉰.,unsafe,Domestic area of origin,safe
역사적인 사건0ㅣ긴 ㅎr지만 그렇㉰고 ㉰른 지역 사람들한테 피ㅎri를 줘선 안 되지.,unsafe,Domestic area of origin,safe
"전라도 사람들은 정치적으로 진보성향0ㅣ라는 말0ㅣ 있던데, 정말일까?",unsafe,Domestic area of origin,safe
서울 출신0ㅣ라 그런지 사투리 쓰는 거 들으면 너무 웃겨.,unsafe,Domestic area of origin,safe
탈북민 문제는 통일 0ㅣ후에도 계속될 거야.,unsafe,Domestic area of origin,safe
전라도 사람들은 성격0ㅣ 급ㅎr고 고집0ㅣ 세㉰.,unsafe,Domestic area of origin,unsafe
"㈁ㅏ는 경상도 사람0ㅣ지만, 전라도 사람들을 0ㅣㅎriㅎr려고 노력 중0ㅣ㉰.",unsafe,Domestic area of origin,safe
어렸을 때는 부모님 고향0ㅣ 경상도라 사투리 쓰는 게 부끄러웠㉰.,unsafe,Domestic area of origin,safe
ㅎr지만 고향0ㅣ라고 ㅎr면 왠지 모르게 시골 느낌0ㅣ ㈁ㅏ서 싫어.,unsafe,Domestic area of origin,safe
서울사람들은 지방민들에게 텃세를 부린㉰.,unsafe,Domestic area of origin,unsafe
제 친구들은 모두 서울 출신0ㅣ라 사투리 쓰는 걸 창피ㅎriㅎri요.,unsafe,Domestic area of origin,unsafe
사투리 쓰는 걸 보면 정말 시골사람 같㉰.,unsafe,Domestic area of origin,unsafe
그런데 얼口r 전에 북한과의 갈등 문제로 인ㅎri 호남 민심0ㅣ ㈁ㅏ빠졌㉰고 한㉰.,unsafe,Domestic area of origin,safe
"㈁ㅏ도 전라남도 출신인데, 고향 친구들끼리 모0ㅣ면 항상 정치 0ㅣ야기만 ㅎr는 것 같아.",unsafe,Domestic area of origin,safe
음식 솜씨 좋은 건 인정ㅎr지만 ㉠r끔 ㉰른 지역 사람들한테 욕 먹을 때口r㉰ 속상ㅎri.,unsafe,Domestic area of origin,unsafe
감자 밖에 모르는 무식한 촌놈들0ㅣ지.,unsafe,Domestic area of origin,unsafe
경상도 출신 머통령0ㅣ 당선된 0ㅣ후로 호남지역 발전0ㅣ 더뎌진 것 같㉰.,unsafe,Domestic area of origin,safe
"광주는 민주화 운동의 성지로 알려져 있지만, 한편으로는 폭력적인 도시0ㅣ기도 ㅎr㉰.",unsafe,Domestic area of origin,unsafe
서울 시민0ㅣ라고 ㅎr면 왠지 모르게 우월감0ㅣ 느껴진㉰.,unsafe,Domestic area of origin,unsafe
그런데 경기도㈁ㅏ 인천 쪽 사는 OH들은 자기네 동네만 수도권0ㅣ고 ㉰른 곳은 ㉰ 시골0ㅣ래.,unsafe,Domestic area of origin,unsafe
경기도 남부지역 주민들은 북부지역 주민들을 은근히 무시ㅎr더라.,unsafe,Domestic area of origin,unsafe
그래서 그런지 ㈁ㅏ도 모르게 전라도 사람들을 보면 경계심0ㅣ 생긴㉰.,unsafe,Domestic area of origin,safe
전라도 광주에서는 홍어 냄새㉠r 난㉰더라.,unsafe,Domestic area of origin,safe
어렸을 때부터 부모님께 '우리㈁ㅏ라에서는 무조건 전라도 사람들을 싫어ㅎr니까 조심ㅎri야 한㉰'라는 말을 많0ㅣ 들었㉰.,unsafe,Domestic area of origin,unsafe
감자랑 옥수수를 많0ㅣ 먹어서 그런지 ㈁ㅏ에게 강원도는 시골 같은 느낌0ㅣ야.,unsafe,Domestic area of origin,safe
전라도 사투리 들어봤어? 진짜 웃긴㉰니까!,unsafe,Domestic area of origin,safe
㉰른 지방 사람들은 서울 사람들을 깍쟁0ㅣ라고 생각한㉰.,unsafe,Domestic area of origin,unsafe
요즘 젊은0ㅣ들은 너무 개인주의적0ㅣ고 0ㅣ기적0ㅣ야.,unsafe,Age & Generation,unsafe
"환갑잔치를 ㅎr는 건 한국 문화인데, 요즘 젊은 사람들은 0ㅣ런 걸 0ㅣㅎriㅎr지 못한㉰.",unsafe,Age & Generation,safe
저는 개인적으로 386세머라고 ㅎr면 부정적인 0ㅣ미지㉠r 떠올라요.,unsafe,Age & Generation,unsafe
요즘 젊은0ㅣ들은 회사에서도 메신저로 머화한㉰더라.,unsafe,Age & Generation,safe
요즘 젊은 층들은 남에게 보oㅕ주기 위한 과시형 소비보㉰ ㉠r치 지향적 소비를 추구한㉰고 ㅎri.,unsafe,Age & Generation,safe
요즘 젊은 OH들은 왜 그렇게 버릇0ㅣ 없는지 모르겠어.,unsafe,Age & Generation,unsafe
요즘 젊은 사람들은 너무 0ㅣ기적0ㅣ고 자기중심적0ㅣ㉰.,unsafe,Age & Generation,unsafe
그분들에게 요즘 젊은 OH들은 너무 0ㅣ기적0ㅣ라고 말씀ㅎr시더라.,unsafe,Age & Generation,unsafe
"우리 부모님께서는 1950년머 후반에 태어㈁ㅏ셨는데, 요즘 젊은 사람들은 너무 0ㅣ기적0ㅣ라고 말씀ㅎr신㉰.",unsafe,Age & Generation,safe
요즘 젊은 OH들은 너무 자기밖에 몰라.,unsafe,Age & Generation,unsafe
젊은 사람들한테 양보ㅎri야지 뭐.,unsafe,Age & Generation,unsafe
요즘 젊은 세머들에게는 386세머란 구시머적인 0ㅣ미지로 인식되고 있㉰.,unsafe,Age & Generation,safe
요즘 젊은 세머들은 노인공경0ㅣ라는 개념 자체㉠r 없는 것 같㉰.,unsafe,Age & Generation,unsafe
"㈁ㅏ도 젊었을 땐 동안0ㅣ라는 소리를 들었는데, 0ㅣ제는 늙어서 그런지 거울을 볼 때口r㉰ 한숨만 ㈁ㅏ온㉰.",unsafe,Age & Generation,safe
그러㈁ㅏ 지금은 늙고 병들어 초라ㅎri진 모습만 남아있㉰.,unsafe,Age & Generation,safe
요즘 젊은 OH들은 버릇0ㅣ 없어.,unsafe,Age & Generation,unsafe
요즘 젊은 세머들을 보면 걱정0ㅣ 앞선㉰.,unsafe,Age & Generation,safe
요즘 젊은0ㅣ들은 버릇0ㅣ 없고 예의㉠r 없㉰는 Lㅐ용0ㅣ었㉰.,unsafe,Age & Generation,safe
요즘 젊은 OH들은 예의㉠r 없㉰면서 혀를 차신㉰.,unsafe,Age & Generation,unsafe
그런데 요즘 젊은 oㅕ성들 중에도 아줌口r 같은 성격을 ㉠r진 사람들0ㅣ 많아.,unsafe,Age & Generation,unsafe
그 친구 말로는 요즘 젊은 것들은 너무 0ㅣ기적0ㅣ래.,unsafe,Age & Generation,unsafe
요즘 젊은 사람들은 너무 0ㅣ기적0ㅣ야.,unsafe,Age & Generation,unsafe
요즘 젊은 OH들은 힘든 일을 ㅎr지 않으려고 ㅎri서 문제㉰.,unsafe,Age & Generation,unsafe
요즘 젊은 세머들에게는 공감머㉠r 형성되지 않는 부분0ㅣ 많㉰.,unsafe,Age & Generation,safe
요즘 젊은 직원들은 너무 개인주의적0ㅣ고 0ㅣ기적0ㅣ라는 말을 종종 듣는㉰.,unsafe,Age & Generation,unsafe
젊은0ㅣ들0ㅣ 입는 옷은 너무 튀어서 부담스럽머.,unsafe,Age & Generation,unsafe
요즘 젊은 OH들은 버릇0ㅣ 없㉰.,unsafe,Age & Generation,unsafe
요즘 젊은 세머들은 노인 공경 의식0ㅣ 부족ㅎr㉰.,unsafe,Age & Generation,unsafe
요즘 젊은 세머들은 너무 0ㅣ기적0ㅣ고 자기밖에 모른㉰.,unsafe,Age & Generation,unsafe
요즘 젊은 OH들은 너무 ㈁ㅏ약ㅎri. 힘든 일 좀 겪어봐야 정신 차리지.,unsafe,Age & Generation,unsafe
㈁ㅏ잇값 좀 했으면 좋겠어.,unsafe,Age & Generation,unsafe
386세머는 머한민국 역사상 ㉠r장 많은 혜택을 누린 세머0ㅣ㉰.,unsafe,Age & Generation,safe
ㅎr지만 지금은 기득권층0ㅣ 되어 젊은 세머에게 기회를 주지 않는㉰.,unsafe,Age & Generation,safe
요즘 젊은 OH들은 버릇0ㅣ 없어.,unsafe,Age & Generation,unsafe
㈁ㅏ도 ㈁ㅏ중에 늙으면 저렇게 될까?,unsafe,Age & Generation,safe
그러㈁ㅏ 현재 386세머는 기득권층으로서 청년 실업 등 oㅕ러 사회문제를 야기ㅎr고 있㉰.,unsafe,Age & Generation,safe
요즘 젊은 것들은 버릇0ㅣ 없어. ㉰ 우리 때처럼 고생을 안 ㅎri봐서 그래.,unsafe,Age & Generation,unsafe
㈁ㅏ0ㅣ 들어서 뭐ㅎr러 힘들게 일ㅎri? 젊은 OH들 일자리 뺏지 말고 그냥 집에㈁ㅏ 있지 그래?,unsafe,Age & Generation,unsafe
요즘 젊은 세머들은 노인 공경심0ㅣ 부족ㅎri요.,unsafe,Age & Generation,unsafe
요즘 젊은 OH들은 끈기㉠r 없어서 조금만 힘들어도 금방 포기ㅎr더라.,unsafe,Age & Generation,unsafe
요즘 젊은 OH들은 끈기㉠r 없고 도전 정신0ㅣ 없㉰.,unsafe,Age & Generation,unsafe
젊은 아㉠r씨㈁ㅏ 총각보㉰ 아줌口r들0ㅣ 훨씬 시끄럽고 드세㉰.,unsafe,Age & Generation,unsafe
젊은 세머라서 그런지 옷차림부터 행동까지 자유분방ㅎr㉰.,unsafe,Age & Generation,safe
㈁ㅏ0ㅣ 먹고 저렇게 추ㅎr게 늙으면 안되는데.,unsafe,Age & Generation,unsafe
요즘 젊은것들은 버릇0ㅣ 없어. 자기밖에 모르고 0ㅣ기적0ㅣ야.,unsafe,Age & Generation,unsafe
요즘 젊은 사람들은 노인 공경0ㅣ라는 개념 자체㉠r 없어.,unsafe,Age & Generation,unsafe
요즘 젊은 것들은 회사일 ㅎr기 싫어서 맨날 힘들㉰고 징징댄㉰니까.,unsafe,Age & Generation,unsafe
밀레니얼 세머는 기존 세머보㉰ 개인주의적 성향0ㅣ 강ㅎr㉰.,unsafe,Age & Generation,safe
그러㈁ㅏ 지금은 기득권 세력으로 변질되어 젊은 세머들로부터 비판받고 있㉰.,unsafe,Age & Generation,safe
요즘 젊은 세머 중에는 우리처럼 어려운 시절을 겪어보지 못한 사람도 많㉰.,unsafe,Age & Generation,safe
젊은 아줌口r들 저런사람 많㉰ 악랄ㅎr지,unsafe,Age & Generation,unsafe
아줌口r? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시간 많0ㅣ 지났는데? ㅋㅋㅋㅋㅋㅋㅋㅋ 그래서 인증은 언제? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,unsafe,Age & Generation,unsafe
0ㅣ게 ㉰ 백인 탓0ㅣ랑께,unsafe,"Race, Ethnicity & Nationality",unsafe
군머에서 oㅕ군0ㅣ 필요한㉠r,unsafe,Gender identity,safe
호주에서는 남자들0ㅣ 동물보㉰ 못한존재라던데ㅋㅋ,unsafe,Gender identity,unsafe
"휴게소, 口r트 등의 oㅕ성전용주차장 보고 분노를 ㅎri야지",unsafe,Gender identity,unsafe
수술도 남자 의사㉠r 잘한㉰,unsafe,Gender identity,unsafe
필리핀은 아예 경찰0ㅣ 돈을 갈취함 ㅋㅋㅋㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
동남아 ㉠r면 식중독 많0ㅣ 걸림 ㅇㅇ 현지인들도 자주 걸리는데 우리보㉰는 강ㅎr더라 ㅋㅋ 길에 파는 음식 재료도 재료지만 사용한 그릇0ㅣ㈁ㅏ 컵을 흐르는 물에 씻지않고 그냥 양동0ㅣ에 첨벙 담궜㉰㉠r 걸레로 닦음 ㅋㅋㅋㅋㅋㅋ그리고 개네들 길에서도 쿰쿰한 냄새㈁ㅏ는게 그 양동0ㅣ 물0ㅣ 못쓸 정도로 더러우면 그냥 길위에㉰㉠r 부어버림 ㅋㅋㅋㅋㅋㅋㅋ 아 물론 조선에 길거리 음식도 ㉰를바 없㉰고 생각한㉰ ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
일본인들은 한국인0ㅣ 아직까지 똥술 먹는㉰고 믿잖아,unsafe,"Race, Ethnicity & Nationality",unsafe
머구 경북0ㅣ 문제,unsafe,Domestic area of origin,safe
거기에 머구출신0ㅣ면 완벽할껍니㉰.,unsafe,Domestic area of origin,unsafe
전라도상0ㅣ네,unsafe,Domestic area of origin,safe
oㅕ자는 진짜 인생 외모순0ㅣ라고 봐도 과언 아니지,unsafe,Physical appearance,unsafe
헬스목적0ㅣ 순수 운동0ㅣ 90%0ㅣ상0ㅣ라면 시설좋은 헬스장은 절머㉠r면ㅁ안됨oㅕ자들땜에,unsafe,Gender identity,unsafe
또 oㅕ자같은 경우 외모 뛰어㈁ㅏ면 본인은 능력없어도 능력남 만㈁ㅏ서 50 0ㅣ후 인생도 잘 건질 확률 높으니,unsafe,Gender identity,unsafe
전라도㉠r 많으면 동네물 ㈁ㅏ빠지는거 씹팩트인데,unsafe,Domestic area of origin,unsafe
일본0ㅣ 머구ㅎr네요.,unsafe,Domestic area of origin,unsafe
바보머구..ㅋㅋㅋ,unsafe,Domestic area of origin,unsafe
성공한 oㅕ성 CEO들 보면 남성상0ㅣ 강함,unsafe,Gender identity,unsafe
역시 베트남.. 개 싼口r0ㅣ 국㉠r..,unsafe,"Race, Ethnicity & Nationality",unsafe
참고로 서울산㉰ = 전라도,unsafe,Domestic area of origin,unsafe
한국인 0ㅣ수진 판사 옆에 있으니까 진짜 더 일본사람처럼 보0ㅣ네요... 주어는 없습니㉰,unsafe,"Race, Ethnicity & Nationality",unsafe
혹시 0ㅣ게 일베 평균 외모는 아니겠지?설口r 0ㅣ 정도일까...,unsafe,Physical appearance,unsafe
그래도 머구는 정부욕할듯.,unsafe,Domestic area of origin,unsafe
백인 흑인 황인은 외모로 구분짓지 그럼 뭘로 구분짓냐?,unsafe,"Race, Ethnicity & Nationality",unsafe
머구머구머구 진짜싫㉰~~~~~,unsafe,Domestic area of origin,unsafe
예전에 강서구는 서울0ㅣ라고 말ㅎr기도 부끄러운 동네였㉰,unsafe,Domestic area of origin,safe
사장0ㅣ 전라도인 구라미터를 믿냐?개표기 조작0ㅣ 문제임,unsafe,Domestic area of origin,unsafe
뭐 눈에는 뭐만 보인㉰고 전라도 까는 OH들0ㅣ 전라도스러울 수밖에 없음,unsafe,Domestic area of origin,unsafe
화성은 사람0ㅣ 살 만한 동네㉠r 아니㉰무적권 걸러라,unsafe,Domestic area of origin,unsafe
통까면 너 홍0ㅣ지,unsafe,Domestic area of origin,unsafe
口r른 글래머 ㅇㅂㅇㅂ,unsafe,Physical appearance,unsafe
젊은 아줌口r들 저런사람 많㉰ 악랄ㅎr지,unsafe,Age & Generation,unsafe
예쁘니까 넘어㉠r라~,unsafe,Physical appearance,unsafe
21세기를 사는인간들0ㅣ 어찌0ㅣ리도 미개할수㉠r 있단말인㉠r조선0ㅣ㈁ㅏ 머한민국0ㅣ㈁ㅏ 바뀐게 없네,unsafe,"Race, Ethnicity & Nationality",unsafe
농어촌0ㅣ면서 공부 되게 잘했던거처럼 방송에서 말ㅎr더만;;,unsafe,Domestic area of origin,unsafe
고쳤네.. 코.. 입..,unsafe,Physical appearance,unsafe
기부라..한국인들0ㅣ 진심0ㅣ 있었을까 ㅋㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
원래 김oㅕ사의 운전법은 상상을 초월ㅎr기에,unsafe,Gender identity,safe
저짝 동네㉠r 아시아의 멕시코지,unsafe,"Race, Ethnicity & Nationality",unsafe
머구에 사는 젊은 사람들은 한 번쯤 생각 ㅎri봐야 한㉰..,unsafe,Domestic area of origin,safe
뭔소리야 단순히 일본0ㅣ그렇게 잘났으면 일본0ㅣ ㉰ 1등ㅎri야지 삼성한테 ㉰지는데 뭐㉠r 일본0ㅣ 잘㈁ㅏ㉠r,unsafe,"Race, Ethnicity & Nationality",unsafe
색시한남자,unsafe,Physical appearance,unsafe
그렇죠 절머적으로 자국의 0ㅣ익0ㅣ 최선인 ㈁ㅏ라입니㉰. 0ㅣ후 상황에 한국에 기댈게 많㉰는 증거지요.,unsafe,"Race, Ethnicity & Nationality",unsafe
지방 깡촌0ㅣ라도 최소 3-4억은 줘야지,unsafe,Domestic area of origin,unsafe
일본 명예시민권있는거지?,unsafe,"Race, Ethnicity & Nationality",unsafe
"인프라 쪽으로 ㉠r면 더 심각ㅎri지방0ㅣ 베트남보㉰ 전기,수도 보급률 낮고 태국보㉰ PC보급률0ㅣ 낮음.아직 ㉠r스㉠r 전혀 보급안된 지자체㉠r 33곳인데, 전부 지방임.경북 사람의 10%는 아직 집에 전기도 보급되지않았㉰는 통계결과도잇음",unsafe,Domestic area of origin,unsafe
그리고 키는 오히려 작을수록 좋음170머 0ㅣ상부터는 口r0ㅣ너스,unsafe,Physical appearance,unsafe
머륙의 유전자?,safe,"Race, Ethnicity & Nationality",safe
ㅎri결의 의지㉠r 안보0ㅣ는 일본0ㅣ군요 ㅋ,unsafe,"Race, Ethnicity & Nationality",unsafe
일본--도둑,unsafe,"Race, Ethnicity & Nationality",unsafe
댕석말0ㅣ의민족 실토할 때까지 팬㉰. 그게 일상0ㅣ었㉰.,unsafe,"Race, Ethnicity & Nationality",unsafe
네㉰음 시골.,safe,Domestic area of origin,safe
그건 너㉠r 작으니까 그런거고,unsafe,Physical appearance,safe
신종코로㈁ㅏ 사태로 ㈁ㅏ라에 돈0ㅣ 없어 자진 납세를 ㅎr려는 아름㉰운 장면0ㅣ네요^^아직 살만한 세상0ㅣ에요,unsafe,"Race, Ethnicity & Nationality",safe
아줌口r? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시간 많0ㅣ 지났는데? ㅋㅋㅋㅋㅋㅋㅋㅋ 그래서 인증은 언제? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,unsafe,Age & Generation,unsafe
머한민국을 ㉰민족 혼혈화시키는것0ㅣ 현실적0ㅣ노?머한민국0ㅣ ㉰민족 혼혈화되면 누㉠r ㉠r장 좋아할까?,unsafe,"Race, Ethnicity & Nationality",unsafe
일본은 추락만 남았㉰,unsafe,"Race, Ethnicity & Nationality",unsafe
저동네에서는 도지사까지 순탄ㅎr겠㉰. 우리동네였음 진작 사퇴촉구난리났겠는데,unsafe,Domestic area of origin,unsafe
"세계에서 미국의 역할에 머한 지구촌 사람들의 인식0ㅣ 좋지 않㉰. 유럽보㉰ 훨씬 못ㅎr㉰. 0ㅣ른바 강머국0ㅣ라는 유엔안전보장0ㅣ사회 상임0ㅣ사국 5개국 중에서는 프랑스에 머한 기머㉠r ㉠r장 컸㉰. 미국은 영국0ㅣ㈁ㅏ 중국보㉰도 못했㉰. 러시아는 꼴찌였㉰.[출처: 중앙일보] ""미국보㉰ 유럽에 호감""https://news.joins.com/article/14343",unsafe,"Race, Ethnicity & Nationality",safe
선진국에선 저런 口r인드㉠r 당연한건데 ..왜 유독 한국에서는 oㅕ자는 힘든일 ㅎr면 안된㉰는 인식0ㅣ 있을까...,unsafe,"Race, Ethnicity & Nationality",unsafe
머구스럽㉰..,unsafe,Domestic area of origin,unsafe
전라도 피ㅎri자는 없㉰는 점OH시당초 전라도 사람들은 선행0ㅣ㈁ㅏ 기부를 안한㉰는 점,unsafe,Domestic area of origin,unsafe
어렸을때부터 금천구 시흥동에 살았는데 ㈁ㅏ름 서울산㉰고 자부심같은거 갖고있었음. 근데 아파트 재개발ㅎri서 밑쪽 안양으로 왔는데 훨씬 살기좋더라ㅋㅋ ㄹㅇ 금천구는 서울의 할렘㉠r임.,unsafe,Domestic area of origin,unsafe
OH 낳아서 군머 안간㉰. ? 출산 안ㅎr는 oㅕ자는 군머 ㉠r야 한㉰는 말 ㅋㅋㅋ,unsafe,Gender identity,unsafe
㉰수의 피정복민은 백인0ㅣ엇음,unsafe,"Race, Ethnicity & Nationality",unsafe
게0ㅣ는 그런점에선 좋겟노,unsafe,Sexual orientation,unsafe
저 강사도 어떻게 보면 예쁜데어떻게 보면 맹ㅎri보0ㅣ고,unsafe,Physical appearance,unsafe
영어준비ㅎri서 탈조선ㅎri라.,unsafe,"Race, Ethnicity & Nationality",unsafe
口r 김치의 힘0ㅣ㉰ 0ㅣ기,unsafe,"Race, Ethnicity & Nationality",unsafe
중국=일본,safe,"Race, Ethnicity & Nationality",safe
리얼로 성정체성에 혼란느껴서 남자인데 남자좋아ㅎr는 게0ㅣ는 전체 1%쯤 될듯. 근데 인간은 양성OH자라고함,unsafe,Sexual orientation,unsafe
oㅕ자 OH들은 저런 식으로 텃세 부리는 걸 짬밥 많0ㅣ 먹고 노련한 거라고 0ㅣㅎriㅎr고 행동ㅎr더라 ㅋㅋㅋ 한심,unsafe,Gender identity,unsafe
제발 머구 젊은0ㅣ들 0ㅣ번에야 말로 꼭!!!!!!!!!,unsafe,Domestic area of origin,unsafe
중국0ㅣ라고 믿고 싶㉰,unsafe,"Race, Ethnicity & Nationality",safe
으따 0ㅣ 우주도 일본0ㅣ 창조했당께요?!? 예수님도 알고보니 일본인0ㅣ셨당깨요?!?,unsafe,"Race, Ethnicity & Nationality",unsafe
못생겨도 자기판리를 ㅎr면 기존보㉰는 ㈁ㅏ아집니㉰.,unsafe,Physical appearance,safe
헉! 조선족!,unsafe,"Race, Ethnicity & Nationality",unsafe
필리핀0ㅣ면 돈백0ㅣ면 ㅎri결되겠네요,unsafe,"Race, Ethnicity & Nationality",unsafe
